lexicon,specific,word
negative,negative_negative,dripped
negative,negative_negative,dripping
negative,negative_negative,drippy
negative,negative_negative,drips
negative,negative_negative,drive
negative,negative_negative,drivel
negative,negative_negative,drone
negative,negative_negative,drones
negative,negative_negative,droop
negative,negative_negative,drooping
negative,negative_negative,droops
negative,negative_negative,drop-out
negative,negative_negative,drop-outs
negative,negative_negative,dropout
negative,negative_negative,dropouts
negative,negative_negative,drought
negative,negative_negative,drown
negative,negative_negative,drown
negative,negative_negative,drowning
negative,negative_negative,drowsiness
negative,negative_negative,drudgery
negative,negative_negative,drunk
negative,negative_negative,drunkard
negative,negative_negative,drunken
negative,negative_negative,drunkenness
negative,negative_negative,dubious
negative,negative_negative,dubiously
negative,negative_negative,dubitable
negative,negative_negative,dud
negative,negative_negative,dull
negative,negative_negative,dull
negative,negative_negative,dullard
negative,negative_negative,dumb
negative,negative_negative,dumb
negative,negative_negative,dumbfound
negative,negative_negative,dummy
negative,negative_negative,dump
negative,negative_negative,dump
negative,negative_negative,dumped
negative,negative_negative,dumping
negative,negative_negative,dumps
negative,negative_negative,dunce
negative,negative_negative,dungeon
negative,negative_negative,dungeons
negative,negative_negative,dupe
negative,negative_negative,duplicity
negative,negative_negative,duress
negative,negative_negative,dust
negative,negative_negative,dusty
negative,negative_negative,dwarfed
negative,negative_negative,dwell
negative,negative_negative,dwindling
negative,negative_negative,dying
negative,negative_negative,dyke
negative,negative_negative,dysentery
negative,negative_negative,earsplitting
negative,negative_negative,earthquake
negative,negative_negative,eavesdropping
negative,negative_negative,eccentric
negative,negative_negative,eccentricity
negative,negative_negative,edict
negative,negative_negative,effeminate
negative,negative_negative,effigy
negative,negative_negative,effrontery
negative,negative_negative,egocentric
negative,negative_negative,egomania
negative,negative_negative,egotis
negative,negative_negative,egotism
negative,negative_negative,egotistical
negative,negative_negative,egotistically
negative,negative_negative,egregious
negative,negative_negative,egregiously
negative,negative_negative,eject
negative,negative_negative,ejection
negative,negative_negative,elderly
negative,negative_negative,election-rigger
negative,negative_negative,elimination
negative,negative_negative,elusive
negative,negative_negative,emaciated
negative,negative_negative,emasculate
negative,negative_negative,embalm
negative,negative_negative,embargo
negative,negative_negative,embarrass
negative,negative_negative,embarrass
negative,negative_negative,embarrassing
negative,negative_negative,embarrassingly
negative,negative_negative,embarrassment
negative,negative_negative,embattled
negative,negative_negative,embezzlement
negative,negative_negative,embolism
negative,negative_negative,embroil
negative,negative_negative,embroiled
negative,negative_negative,embroilment
negative,negative_negative,emergency
negative,negative_negative,emotional
negative,negative_negative,emotionless
negative,negative_negative,emphatic
negative,negative_negative,emphatically
negative,negative_negative,empt
negative,negative_negative,emptiness
negative,negative_negative,enclave
negative,negative_negative,encroach
negative,negative_negative,encroachment
negative,negative_negative,encumbrance
negative,negative_negative,endanger
negative,negative_negative,endangered
negative,negative_negative,endemic
negative,negative_negative,endless
negative,negative_negative,enemie
negative,negative_negative,enemies
negative,negative_negative,enemy
negative,negative_negative,enemy
negative,negative_negative,enervate
negative,negative_negative,enfeeble
negative,negative_negative,enflame
negative,negative_negative,enforce
negative,negative_negative,enforcement
negative,negative_negative,engulf
negative,negative_negative,enigmatic
negative,negative_negative,enjoin
negative,negative_negative,enmity
negative,negative_negative,enrag
negative,negative_negative,enrage
negative,negative_negative,enraged
negative,negative_negative,enraging
negative,negative_negative,enslave
negative,negative_negative,enslaved
negative,negative_negative,enslavement
negative,negative_negative,entangle
negative,negative_negative,entangled
negative,negative_negative,entanglement
negative,negative_negative,entrails
negative,negative_negative,entrap
negative,negative_negative,entrapment
negative,negative_negative,envie
negative,negative_negative,envious
negative,negative_negative,enviously
negative,negative_negative,enviousness
negative,negative_negative,envy
negative,negative_negative,epidemic
negative,negative_negative,epidemic
negative,negative_negative,epilepsy
negative,negative_negative,equivocal
negative,negative_negative,eradicate
negative,negative_negative,eradication
